<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.05.18	17:00:00	1810.37	1814.82	1810.09	1814.05	45829	16040150	20
2022.05.18	18:00:00	1814.05	1824.67	1813.51	1823.47	43132	15096200	20
2022.05.18	19:00:00	1823.47	1823.65	1819.58	1820.87	35631	12470850	20
2022.05.18	20:00:00	1820.87	1821.20	1815.39	1817.58	31672	11085200	20
2022.05.18	21:00:00	1817.58	1819.87	1815.84	1818.80	29725	10403750	20
2022.05.18	22:00:00	1818.78	1822.13	1815.50	1816.23	30829	10790150	20
2022.05.18	23:00:00	1816.20	1817.27	1815.70	1816.27	10803	3781050	20
2022.05.19	00:00:00	1816.52	1849.05	1810.83	1841.92	206697	0	0
2022.05.19	01:00:00	1816.57	1817.38	1815.34	1817.12	7644	2675400	25
2022.05.19	02:00:00	1817.12	1817.22	1815.27	1816.07	12416	4345600	25
2022.05.19	03:00:00	1816.07	1816.77	1814.21	1814.99	22150	7752500	25
2022.05.19	04:00:00	1814.99	1816.88	1813.84	1815.42	25629	8970150	25
2022.05.19	05:00:00	1815.42	1816.67	1814.60	1815.57	18939	6628650	25
2022.05.19	06:00:00	1815.57	1817.65	1814.98	1816.03	19884	6959400	20
2022.05.19	07:00:00	1816.03	1817.32	1814.68	1815.29	14421	5047350	20
2022.05.19	08:00:00	1815.29	1815.42	1813.03	1813.77	21964	7687400	20
2022.05.19	09:00:00	1813.77	1814.83	1812.70	1814.04	26128	9144800	20
2022.05.19	10:00:00	1814.04	1815.84	1810.83	1813.16	38937	13627950	20
2022.05.19	11:00:00	1813.16	1823.25	1810.84	1822.70	37026	12959100	20
2022.05.19	12:00:00	1822.70	1830.27	1821.41	1829.64	36498	12774300	20
2022.05.19	13:00:00	1829.64	1830.82	1826.31	1828.80	32880	11508000	20
2022.05.19	14:00:00	1828.76	1832.43	1827.99	1830.52	36543	12790050	20
2022.05.19	15:00:00	1830.52	1841.55	1827.37	1838.08	44943	15730050	20
2022.05.19	16:00:00	1838.08	1841.41	1832.23	1839.43	54747	19161450	20
2022.05.19	17:00:00	1839.43	1846.81	1839.31	1845.64	56789	19876150	20
2022.05.19	18:00:00	1845.64	1849.04	1840.22	1842.28	47663	16682050	20
2022.05.19	19:00:00	1842.28	1843.09	1841.20	1842.91	32620	11417000	20
2022.05.19	20:00:00	1842.94	1844.05	1840.04	1841.40	35072	12275200	20
2022.05.19	21:00:00	1841.40	1842.04	1839.86	1840.05	31212	10924200	20
2022.05.19	22:00:00	1840.05	1843.51	1839.82	1842.60	28556	9994600	20
2022.05.19	23:00:00	1842.56	1842.85	1840.84	1841.62	9520	3332000	20
2022.05.20	00:00:00	1841.10	1849.47	1832.29	1846.53	156554	0	0
2022.05.20	01:00:00	1841.15	1842.35	1841.15	1841.83	6516	2280600	25
2022.05.20	02:00:00	1841.83	1844.45	1841.39	1841.95	9795	3428250	25
2022.05.20	03:00:00	1841.95	1843.18	1839.94	1841.23	17941	6279350	25
2022.05.20	04:00:00	1841.21	1842.02	1837.57	1837.92	25050	8767500	25
2022.05.20	05:00:00	1837.92	1839.09	1836.36	1838.53	20369	7129150	25
2022.05.20	06:00:00	1838.53	1841.58	1838.53	1841.58	15010	5253500	20
2022.05.20	07:00:00	1841.58	1843.46	1841.00	1842.72	13794	4827900	20
2022.05.20	08:00:00	1842.72	1846.73	1841.18	1845.69	24697	8643950	20
2022.05.20	09:00:00	1845.62	1848.96	1844.57	1848.91	30659	10730650	20
2022.05.20	10:00:00	1848.91	1849.47	1841.65	1844.06	35181	12313350	20
2022.05.20	11:00:00	1844.07	1846.38	1843.01	1845.59	29919	10471650	20
2022.05.20	12:00:00	1845.59	1847.17	1843.69	1846.86	25932	9076200	20
2022.05.20	13:00:00	1846.86	1847.73	1843.97	1845.36	25676	8986600	20
2022.05.20	14:00:00	1845.36	1846.69	1841.12	1842.40	25633	8971550	20
2022.05.20	15:00:00	1842.40	1846.64	1840.97	1842.05	34025	11908750	20
2022.05.20	16:00:00	1842.05	1843.73	1836.19	1836.26	45045	15765750	20
2022.05.20	17:00:00	1836.26	1840.61	1832.29	1840.53	46400	16240000	20
2022.05.20	18:00:00	1840.53	1846.54	1839.48	1842.43	41689	14591150	20
2022.05.20	19:00:00	1842.43	1842.79	1839.53	1841.47	33454	11708900	20
2022.05.20	20:00:00	1841.47	1844.06	1840.27	1843.02	30586	10705100	20
2022.05.20	21:00:00	1843.03	1843.67	1840.91	1843.09	26287	9200450	20
2022.05.20	22:00:00	1843.09	1845.41	1841.77	1844.57	24306	8507100	20
2022.05.20	23:00:00	1844.54	1846.56	1844.30	1846.36	8937	3127950	20
2022.05.23	00:00:00	1845.72	1865.41	1843.13	1853.39	142155	0	0
2022.05.23	01:00:00	1845.75	1856.58	1843.13	1847.36	13262	4641700	25
2022.05.23	02:00:00	1847.36	1849.26	1845.51	1846.10	8721	3052350	25
2022.05.23	03:00:00	1846.10	1853.63	1845.57	1852.36	18127	6344450	25
2022.05.23	04:00:00	1852.36	1852.96	1848.40	1848.83	24535	8587250	25
2022.05.23	05:00:00	1848.83	1853.38	1848.61	1852.27	20654	7228900	25
2022.05.23	06:00:00	1852.27	1854.82	1852.27	1854.30	15128	5294800	20
2022.05.23	07:00:00	1854.30	1855.82	1853.75	1854.34	9152	3203200	20
2022.05.23	08:00:00	1854.34	1858.15	1853.90	1856.18	18135	6347250	20
2022.05.23	09:00:00	1856.19	1856.19	1851.92	1853.02	27931	9775850	20
2022.05.23	10:00:00	1853.02	1857.42	1852.17	1856.51	27258	9540300	20
2022.05.23	11:00:00	1856.51	1863.11	1855.99	1861.61	31586	11055100	20
2022.05.23	12:00:00	1861.64	1865.23	1860.93	1864.44	28238	9883300	20
2022.05.23	13:00:00	1864.41	1865.41	1860.05	1860.34	23157	8104950	20
2022.05.23	14:00:00	1860.34	1862.74	1859.60	1862.09	24626	8619100	20
2022.05.23	15:00:00	1862.12	1864.43	1854.92	1855.59	33522	11732700	20
2022.05.23	16:00:00	1855.59	1857.03	1852.65	1854.41	43654	15278900	20
2022.05.23	17:00:00	1854.39	1858.00	1852.79	1853.74	44811	15683850	20
2022.05.23	18:00:00	1853.74	1855.15	1850.42	1851.90	38778	13572300	20
2022.05.23	19:00:00	1851.90	1852.13	1848.60	1849.88	27834	9741900	20
2022.05.23	20:00:00	1849.87	1853.50	1846.88	1853.35	25724	9003400	20
2022.05.23	21:00:00	1853.34	1858.71	1852.89	1856.16	21257	7439950	20
2022.05.23	22:00:00	1856.16	1857.21	1852.83	1852.97	21114	7389900	20
2022.05.23	23:00:00	1852.94	1853.77	1852.76	1853.27	6061	2121350	20
2022.05.24	00:00:00	1853.90	1869.63	1849.19	1866.22	142207	0	0
2022.05.24	01:00:00	1853.95	1854.37	1853.04	1853.32	5482	1918700	25
2022.05.24	02:00:00	1853.32	1854.88	1853.12	1853.78	5593	1957550	25
2022.05.24	03:00:00	1853.78	1854.19	1851.74	1851.75	13298	4654300	25
2022.05.24	04:00:00	1851.75	1852.20	1849.67	1849.77	21909	7668150	25
2022.05.24	05:00:00	1849.77	1851.03	1849.19	1850.69	15016	5255600	25
2022.05.24	06:00:00	1850.69	1855.77	1850.55	1855.59	13653	4778550	20
2022.05.24	07:00:00	1855.59	1857.07	1855.41	1855.92	10889	3811150	20
2022.05.24	08:00:00	1855.92	1856.69	1854.56	1855.06	17223	6028050	20
2022.05.24	09:00:00	1855.06	1855.52	1850.28	1851.32	26090	9131500	20
2022.05.24	10:00:00	1851.32	1860.08	1851.22	1860.07	32900	11515000	20
2022.05.24	11:00:00	1860.07	1860.72	1855.54	1855.98	26250	9187500	20
2022.05.24	12:00:00	1856.02	1859.00	1855.82	1856.52	20948	7331800	20
2022.05.24	13:00:00	1856.52	1857.97	1854.50	1857.79	20302	7105700	20
2022.05.24	14:00:00	1857.86	1859.50	1856.61	1858.01	22370	7829500	20
2022.05.24	15:00:00	1858.01	1860.64	1853.88	1860.03	30584	10704400	20
2022.05.24	16:00:00	1860.03	1867.60	1858.61	1867.45	43296	15153600	20
2022.05.24	17:00:00	1867.45	1868.84	1860.28	1865.38	49965	17487750	20
2022.05.24	18:00:00	1865.31	1869.63	1864.85	1869.17	38494	13472900	20
2022.05.24	19:00:00	1869.17	1869.60	1865.06	1866.97	29725	10403750	20
2022.05.24	20:00:00	1866.97	1866.98	1863.99	1864.36	27687	9690450	20
2022.05.24	21:00:00	1864.36	1866.22	1862.63	1864.31	25879	9057650	20
2022.05.24	22:00:00	1864.31	1866.96	1863.72	1866.80	23860	8351000	20
2022.05.24	23:00:00	1866.80	1867.12	1865.75	1866.22	6865	2402750	20
2022.05.25	00:00:00	1864.83	1868.11	1842.04	1853.02	130058	0	0
2022.05.25	01:00:00	1864.83	1866.57	1863.74	1866.23	6108	2137800	25
2022.05.25	02:00:00	1866.23	1867.89	1865.70	1867.36	6697	2343950	25
2022.05.25	03:00:00	1867.36	1868.11	1864.69	1865.17	14773	5170550	25
2022.05.25	04:00:00	1865.17	1865.53	1860.93	1861.21	21932	7676200	25
2022.05.25	05:00:00	1861.20	1862.95	1859.55	1860.82	21106	7387100	25
2022.05.25	06:00:00	1860.82	1862.72	1859.51	1862.48	12429	4350150	20
2022.05.25	07:00:00	1862.48	1863.24	1861.82	1863.12	9065	3172750	20
2022.05.25	08:00:00	1863.12	1863.34	1858.80	1860.11	14234	4981900	20
2022.05.25	09:00:00	1860.11	1860.22	1855.78	1857.77	25250	8837500	20
2022.05.25	10:00:00	1857.77	1859.38	1856.68	1858.52	25333	8866550	20
2022.05.25	11:00:00	1858.52	1859.98	1855.04	1855.98	25117	8790950	20
2022.05.25	12:00:00	1855.98	1859.32	1855.62	1856.87	18267	6393450	20
2022.05.25	13:00:00	1856.87	1856.87	1851.31	1852.01	21580	7553000	20
2022.05.25	14:00:00	1852.01	1856.28	1851.16	1855.10	26041	9114350	20
2022.05.25	15:00:00	1855.10	1857.05	1850.91	1852.52	31560	11046000	20
2022.05.25	16:00:00	1852.52	1854.32	1847.78	1849.45	42166	14758100	20
2022.05.25	17:00:00	1849.45	1851.37	1846.98	1850.43	40941	14329350	20
2022.05.25	18:00:00	1850.45	1850.62	1842.04	1845.72	33214	11624900	20
2022.05.25	19:00:00	1845.72	1847.05	1843.21	1845.04	25188	8815800	20
2022.05.25	20:00:00	1845.04	1849.07	1843.41	1847.60	24843	8695050	20
2022.05.25	21:00:00	1847.60	1854.57	1847.60	1854.53	35878	12557300	20
2022.05.25	22:00:00	1854.53	1856.23	1853.84	1855.02	24328	8514800	20
2022.05.25	23:00:00	1855.02	1855.27	1852.94	1853.12	7476	2616600	20
2022.05.26	00:00:00	1852.60	1854.25	1840.82	1850.76	135138	0	0
2022.05.26	01:00:00	1852.42	1854.25	1852.27	1853.15	5651	1977850	25
2022.05.26	02:00:00	1853.15	1854.16	1852.86	1854.04	5755	2014250	25
2022.05.26	03:00:00	1853.98	1854.25	1852.11	1852.38	14876	5206600	25
2022.05.26	04:00:00	1852.38	1853.28	1849.22	1849.65	18447	6456450	25
2022.05.26	05:00:00	1849.65	1852.58	1849.33	1851.98	16733	5856550	25
2022.05.26	06:00:00	1851.98	1852.20	1848.81	1850.83	13870	4854500	20
2022.05.26	07:00:00	1850.83	1851.59	1844.19	1844.95	13611	4763850	20
2022.05.26	08:00:00	1844.95	1846.15	1842.81	1843.73	16861	5901350	20
2022.05.26	09:00:00	1843.73	1846.92	1843.72	1846.89	25203	8821050	20
2022.05.26	10:00:00	1846.89	1850.78	1846.19	1847.94	34429	12050150	20
2022.05.26	11:00:00	1847.94	1849.67	1845.67	1845.85	25974	9090900	20
2022.05.26	12:00:00	1845.85	1847.10	1842.76	1845.67	25729	9005150	20
2022.05.26	13:00:00	1845.67	1847.77	1842.99	1844.52	23865	8352750	20
2022.05.26	14:00:00	1844.51	1846.71	1840.82	1846.58	29255	10239250	20
2022.05.26	15:00:00	1846.58	1847.42	1842.52	1843.25	30770	10769500	20
2022.05.26	16:00:00	1843.25	1849.50	1841.37	1849.36	41470	14514500	20
2022.05.26	17:00:00	1849.36	1853.42	1845.79	1846.63	43556	15244600	20
2022.05.26	18:00:00	1846.63	1847.92	1843.95	1846.50	33712	11799200	20
2022.05.26	19:00:00	1846.50	1847.80	1846.13	1847.77	24157	8454950	20
2022.05.26	20:00:00	1847.77	1850.43	1847.77	1849.48	26044	9115400	20
2022.05.26	21:00:00	1849.44	1852.04	1848.60	1851.82	20531	7185850	20
2022.05.26	22:00:00	1851.82	1853.76	1851.82	1852.08	20360	7126000	20
2022.05.26	23:00:00	1852.08	1852.32	1849.40	1850.37	4988	1745800	20
2022.05.27	00:00:00	1849.92	1861.95	1847.82	1853.67	122880	0	0
2022.05.27	01:00:00	1849.92	1851.23	1849.30	1851.15	5403	1891050	25
2022.05.27	02:00:00	1851.15	1853.53	1850.95	1852.76	5412	1894200	25
2022.05.27	03:00:00	1852.76	1853.09	1848.30	1849.32	10626	3719100	25
2022.05.27	04:00:00	1849.32	1856.42	1847.82	1856.01	22175	7761250	25
2022.05.27	05:00:00	1856.01	1856.07	1852.31	1853.64	14869	5204150	25
2022.05.27	06:00:00	1853.64	1854.68	1851.95	1854.40	13100	4585000	20
2022.05.27	07:00:00	1854.40	1854.72	1852.90	1853.08	8128	2844800	20
2022.05.27	08:00:00	1853.08	1855.58	1851.77	1853.43	14249	4987150	20
2022.05.27	09:00:00	1853.43	1855.53	1852.44	1854.20	20255	7089250	20
2022.05.27	10:00:00	1854.17	1858.52	1853.93	1858.30	25782	9023700	20
2022.05.27	11:00:00	1858.31	1860.38	1856.60	1856.80	22419	7846650	20
2022.05.27	12:00:00	1856.80	1860.25	1856.73	1858.59	18076	6326600	20
2022.05.27	13:00:00	1858.59	1860.27	1857.31	1857.76	20194	7067900	20
2022.05.27	14:00:00	1857.76	1860.29	1857.27	1858.30	24099	8434650	20
2022.05.27	15:00:00	1858.30	1861.90	1850.42	1855.66	37605	13161750	20
2022.05.27	16:00:00	1855.66	1861.30	1854.85	1856.08	38387	13435450	20
2022.05.27	17:00:00	1856.09	1857.31	1852.67	1854.83	37841	13244350	20
2022.05.27	18:00:00	1854.75	1855.80	1850.96	1854.59	30271	10594850	20
2022.05.27	19:00:00	1854.59	1854.98	1851.89	1853.07	22587	7905450	20
2022.05.27	20:00:00	1853.05	1854.21	1851.90	1853.24	18968	6638800	20
2022.05.27	21:00:00	1853.23	1854.00	1851.89	1852.86	15744	5510400	20
2022.05.27	22:00:00	1852.87	1854.82	1852.68	1853.27	16515	5780250	20
2022.05.27	23:00:00	1853.23	1854.37	1852.49	1853.51	5047	1766450	20
2022.05.30	00:00:00	1852.35	1863.91	1848.04	1855.57	69567	0	0
2022.05.30	01:00:00	1852.40	1853.69	1850.76	1850.76	5808	2032800	25
2022.05.30	02:00:00	1850.76	1850.82	1848.04	1849.72	6991	2446850	25
2022.05.30	03:00:00	1849.72	1851.92	1849.32	1850.31	11883	4159050	25
2022.05.30	04:00:00	1850.31	1857.44	1848.58	1856.82	20595	7208250	25
2022.05.30	05:00:00	1856.82	1860.16	1856.75	1858.84	18396	6438600	25
2022.05.30	06:00:00	1858.84	1860.93	1857.76	1860.55	12740	4459000	20
2022.05.30	07:00:00	1860.55	1861.85	1859.30	1861.10	12929	4525150	20
2022.05.30	08:00:00	1861.10	1863.42	1860.90	1862.18	15809	5533150	20
2022.05.30	09:00:00	1862.03	1863.88	1860.81	1861.16	20895	7313250	20
2022.05.30	10:00:00	1861.16	1863.82	1858.26	1858.57	22323	7813050	20
2022.05.30	11:00:00	1858.57	1860.07	1856.12	1858.91	20555	7194250	20
2022.05.30	12:00:00	1858.91	1859.18	1856.77	1858.02	15338	5368300	20
2022.05.30	13:00:00	1858.02	1859.32	1854.28	1855.06	16367	5728450	20
2022.05.30	14:00:00	1855.06	1856.49	1854.08	1854.28	15294	5352900	20
2022.05.30	15:00:00	1854.31	1856.08	1853.91	1855.20	17170	6009500	20
2022.05.30	16:00:00	1855.20	1861.02	1854.96	1859.00	24703	8646050	20
2022.05.30	17:00:00	1859.00	1859.02	1854.07	1858.51	23898	8364300	20
2022.05.30	18:00:00	1858.51	1858.57	1854.90	1855.64	14448	5056800	20
2022.05.30	19:00:00	1855.64	1856.85	1855.07	1856.16	9109	3188150	20
2022.05.30	20:00:00	1856.16	1856.43	1855.34	1855.57	1262	441700	20
2022.05.31	00:00:00	1855.85	1857.13	1835.06	1837.35	160020	0	0
2022.05.31	01:00:00	1855.90	1856.82	1854.11	1854.31	5601	1960350	25
2022.05.31	02:00:00	1854.31	1854.82	1851.86	1852.25	8028	2809800	25
2022.05.31	03:00:00	1852.25	1852.54	1845.96	1846.31	22851	7997850	25
2022.05.31	04:00:00	1846.31	1849.22	1845.79	1849.00	28129	9845150	25
2022.05.31	05:00:00	1849.00	1851.35	1848.27	1851.33	16793	5877550	25
2022.05.31	06:00:00	1851.33	1853.25	1850.93	1852.30	14599	5109650	20
2022.05.31	07:00:00	1852.27	1853.65	1851.07	1851.65	11506	4027100	20
2022.05.31	08:00:00	1851.65	1854.45	1851.48	1853.09	14536	5087600	20
2022.05.31	09:00:00	1852.89	1856.38	1852.51	1854.37	24399	8539650	20
2022.05.31	10:00:00	1854.37	1855.91	1853.67	1854.71	24597	8608950	20
2022.05.31	11:00:00	1854.71	1857.13	1852.01	1852.51	22507	7877450	20
2022.05.31	12:00:00	1852.51	1853.97	1849.00	1850.10	24953	8733550	20
2022.05.31	13:00:00	1850.10	1851.00	1847.19	1849.10	24594	8607900	20
2022.05.31	14:00:00	1849.10	1850.64	1844.47	1848.72	29444	10305400	20
2022.05.31	15:00:00	1848.72	1852.23	1846.99	1848.90	34003	11901050	20
2022.05.31	16:00:00	1848.90	1855.37	1848.35	1851.04	40636	14222600	20
2022.05.31	17:00:00	1851.04	1851.22	1839.67	1845.19	50301	17605350	20
2022.05.31	18:00:00	1845.19	1847.07	1840.07	1843.51	39870	13954500	20
2022.05.31	19:00:00	1843.51	1845.98	1841.76	1845.89	26360	9226000	20
2022.05.31	20:00:00	1845.89	1846.18	1842.27	1842.52	25019	8756650	20
2022.05.31	21:00:00	1842.54	1843.22	1839.77	1840.64	24691	8641850	20
2022.05.31	22:00:00	1840.64	1840.64	1835.06	1836.09	29979	10492650	20
2022.05.31	23:00:00	1836.09	1838.24	1835.27	1837.12	11442	4004700	20
2022.06.01	00:00:00	1837.23	1849.89	1828.35	1846.16	157416	0	0
2022.06.01	01:00:00	1837.28	1838.37	1836.36	1837.62	4142	1449700	25
2022.06.01	02:00:00	1837.62	1837.85	1836.02	1836.33	7021	2457350	25
2022.06.01	03:00:00	1836.33	1836.62	1834.16	1834.52	16671	5834850	25
2022.06.01	04:00:00	1834.52	1836.36	1833.14	1834.95	25583	8954050	25
2022.06.01	05:00:00	1834.95	1837.96	1834.05	1836.84	20031	7010850	25
2022.06.01	06:00:00	1836.84	1837.68	1836.42	1836.59	13592	4757200	20
2022.06.01	07:00:00	1836.59	1836.64	1831.70	1833.28	17037	5962950	20
2022.06.01	08:00:00	1833.28	1833.44	1829.40	1832.46	19582	6853700	20
2022.06.01	09:00:00	1832.49	1835.21	1832.23	1833.66	22936	8027600	20
2022.06.01	10:00:00	1833.66	1836.88	1831.40	1833.69	30021	10507350	20
2022.06.01	11:00:00	1833.69	1837.12	1829.31	1830.03	28677	10036950	20
2022.06.01	12:00:00	1830.03	1832.03	1828.35	1831.54	26609	9313150	20
2022.06.01	13:00:00	1831.54	1833.38	1829.05	1832.08	21773	7620550	20
2022.06.01	14:00:00	1832.08	1832.56	1829.14	1829.67	25686	8990100	20
2022.06.01	15:00:00	1829.67	1844.78	1829.00	1844.19	41126	14394100	20
2022.06.01	16:00:00	1844.16	1849.14	1844.10	1845.39	47736	16707600	20
2022.06.01	17:00:00	1845.39	1845.80	1837.93	1843.32	55379	19382650	20
2022.06.01	18:00:00	1843.32	1847.49	1842.29	1845.47	39189	13716150	20
2022.06.01	19:00:00	1845.47	1849.80	1844.60	1847.42	31530	11035500	20
2022.06.01	20:00:00	1847.43	1849.84	1844.93	1847.70	26187	9165450	20
2022.06.01	21:00:00	1847.71	1849.89	1846.62	1848.78	24653	8628550	20
2022.06.01	22:00:00	1848.78	1849.31	1846.90	1847.21	24004	8401400	20
2022.06.01	23:00:00	1847.21	1847.69	1845.94	1846.27	6899	2414650	20
2022.06.02	00:00:00	1846.58	1870.48	1843.92	1868.45	136644	0	0
2022.06.02	01:00:00	1846.63	1847.17	1845.75	1847.03	5332	1866200	25
2022.06.02	02:00:00	1847.03	1847.06	1845.30	1845.84	6142	2149700	25
2022.06.02	03:00:00	1845.84	1848.87	1845.45	1847.08	16906	5917100	25
2022.06.02	04:00:00	1847.08	1847.43	1844.63	1844.75	19428	6799800	25
2022.06.02	05:00:00	1844.75	1846.37	1843.92	1844.22	17396	6088600	25
2022.06.02	06:00:00	1844.22	1846.07	1844.08	1844.69	12819	4486650	20
2022.06.02	07:00:00	1844.69	1846.07	1844.17	1844.84	10542	3689700	20
2022.06.02	08:00:00	1844.84	1849.02	1843.99	1848.26	17896	6263600	20
2022.06.02	09:00:00	1848.26	1852.91	1848.06	1851.93	22430	7850500	20
2022.06.02	10:00:00	1851.93	1853.31	1849.55	1851.08	24610	8613500	20
2022.06.02	11:00:00	1851.08	1852.66	1850.40	1851.97	20330	7115500	20
2022.06.02	12:00:00	1851.97	1855.00	1851.96	1854.13	19411	6793850	20
2022.06.02	13:00:00	1854.13	1857.01	1853.72	1855.10	20637	7222950	20
2022.06.02	14:00:00	1855.10	1856.69	1854.77	1855.75	21210	7423500	20
2022.06.02	15:00:00	1855.75	1858.65	1850.77	1856.42	42204	14771400	20
2022.06.02	16:00:00	1856.42	1867.22	1856.42	1863.79	48260	16891000	20
2022.06.02	17:00:00	1863.79	1869.47	1863.21	1865.40	46533	16286550	20
2022.06.02	18:00:00	1865.40	1869.72	1865.40	1867.91	32941	11529350	20
2022.06.02	19:00:00	1867.91	1870.48	1867.69	1867.76	24253	8488550	20
2022.06.02	20:00:00	1867.72	1869.00	1866.39	1868.10	20707	7247450	20
2022.06.02	21:00:00	1868.10	1870.04	1867.29	1869.44	17270	6044500	20
2022.06.02	22:00:00	1869.44	1870.26	1869.08	1869.64	16983	5944050	20
2022.06.02	23:00:00	1869.65	1870.32	1867.89	1868.32	7402	2590700	20
2022.06.03	00:00:00	1868.95	1874.09	1847.40	1851.08	132826	0	0
2022.06.03	01:00:00	1869.00	1869.50	1868.74	1869.44	3857	1349950	25
2022.06.03	02:00:00	1869.44	1870.53	1868.93	1869.81	6814	2384900	25
2022.06.03	03:00:00	1869.81	1874.09	1868.08	1873.36	19261	6741350	25
2022.06.03	04:00:00	1873.36	1873.73	1870.57	1871.95	16087	5630450	25
2022.06.03	05:00:00	1871.95	1872.36	1869.87	1870.13	12570	4399500	25
2022.06.03	06:00:00	1870.13	1870.62	1867.60	1868.77	12606	4412100	20
2022.06.03	07:00:00	1868.77	1868.80	1866.60	1867.73	11283	3949050	20
2022.06.03	08:00:00	1867.73	1869.04	1867.13	1868.21	12117	4240950	20
2022.06.03	09:00:00	1868.21	1869.00	1865.48	1865.82	15861	5551350	20
2022.06.03	10:00:00	1865.82	1866.88	1864.26	1864.67	22333	7816550	20
2022.06.03	11:00:00	1864.67	1866.37	1864.33	1864.70	18418	6446300	20
2022.06.03	12:00:00	1864.70	1865.17	1863.16	1864.70	17873	6255550	20
2022.06.03	13:00:00	1864.70	1866.43	1864.24	1866.12	18476	6466600	20
2022.06.03	14:00:00	1866.12	1867.81	1863.27	1863.81	24199	8469650	20
2022.06.03	15:00:00	1863.81	1866.84	1856.65	1858.32	49679	17387650	20
2022.06.03	16:00:00	1858.32	1864.63	1857.06	1863.24	42929	15025150	20
2022.06.03	17:00:00	1863.31	1865.25	1857.50	1857.67	42383	14834050	20
2022.06.03	18:00:00	1857.66	1857.80	1851.43	1851.74	34519	12081650	20
2022.06.03	19:00:00	1851.74	1851.75	1847.95	1850.95	27574	9650900	20
2022.06.03	20:00:00	1850.96	1851.35	1847.40	1848.96	24140	8449000	20
2022.06.03	21:00:00	1848.96	1851.10	1847.60	1850.90	16940	5929000	20
2022.06.03	22:00:00	1850.90	1851.43	1848.25	1850.69	20275	7096250	20
2022.06.03	23:00:00	1850.63	1851.59	1849.89	1851.06	7077	2476950	20
2022.06.06	00:00:00	1850.33	1857.94	1840.55	1841.43	123311	0	0
2022.06.06	01:00:00	1850.34	1852.22	1849.58	1852.04	6599	2309650	25
2022.06.06	02:00:00	1852.04	1853.20	1851.37	1851.37	7028	2459800	25
2022.06.06	03:00:00	1851.37	1853.36	1850.37	1850.85	15005	5251750	25
2022.06.06	04:00:00	1850.85	1853.98	1850.48	1853.03	27984	9794400	25
2022.06.06	05:00:00	1853.03	1854.69	1853.01	1854.39	14632	5121200	25
2022.06.06	06:00:00	1854.39	1856.25	1854.13	1856.15	12518	4381300	20
2022.06.06	07:00:00	1856.15	1856.57	1855.03	1855.27	8971	3139850	20
2022.06.06	08:00:00	1855.27	1856.41	1853.66	1855.09	13153	4603550	20
2022.06.06	09:00:00	1855.09	1855.57	1853.36	1853.97	19668	6883800	20
2022.06.06	10:00:00	1853.97	1855.87	1851.45	1852.25	27067	9473450	20
2022.06.06	11:00:00	1852.25	1853.70	1850.79	1851.52	26062	9121700	20
2022.06.06	12:00:00	1851.52	1853.89	1851.11	1853.85	22507	7877450	20
2022.06.06	13:00:00	1853.85	1855.54	1851.70	1852.78	23086	8080100	20
2022.06.06	14:00:00	1852.78	1854.94	1852.53	1853.75	22423	7848050	20
2022.06.06	15:00:00	1853.75	1857.94	1850.64	1853.53	32907	11517450	20
2022.06.06	16:00:00	1853.53	1854.17	1848.69	1850.36	38239	13383650	20
2022.06.06	17:00:00	1850.36	1850.36	1845.28	1848.12	42424	14848400	20
2022.06.06	18:00:00	1848.12	1848.22	1841.67	1843.52	37460	13111000	20
2022.06.06	19:00:00	1843.52	1843.98	1841.41	1842.17	26424	9248400	20
2022.06.06	20:00:00	1842.18	1843.77	1840.69	1841.68	23094	8082900	20
2022.06.06	21:00:00	1841.68	1842.41	1840.55	1841.33	22776	7971600	20
2022.06.06	22:00:00	1841.33	1842.38	1841.06	1841.98	20533	7186550	20
2022.06.06	23:00:00	1841.94	1842.42	1840.89	1841.02	6498	2274300	20
2022.06.07	00:00:00	1840.98	1855.43	1836.79	1852.22	130845	0	0
2022.06.07	01:00:00	1841.03	1841.82	1840.04	1841.42	5767	2018450	26
2022.06.07	02:00:00	1841.42	1841.58	1837.88	1839.29	9479	3317650	25
2022.06.07	03:00:00	1839.26	1840.18	1837.58	1838.88	16636	5822600	25
2022.06.07	04:00:00	1838.88	1840.96	1836.79	1840.79	27790	9726500	25
2022.06.07	05:00:00	1840.79	1841.96	1839.32	1841.42	16869	5904150	25
2022.06.07	06:00:00	1841.42	1842.52	1840.06	1840.16	15049	5267150	20
2022.06.07	07:00:00	1840.16	1844.57	1839.91	1842.42	20112	7039200	20
2022.06.07	08:00:00	1842.42	1842.88	1838.77	1838.77	22543	7890050	20
2022.06.07	09:00:00	1838.73	1843.07	1838.30	1841.52	23638	8273300	20
2022.06.07	10:00:00	1841.54	1846.37	1841.53	1841.95	28679	10037650	20
2022.06.07	11:00:00	1841.95	1848.53	1841.95	1846.53	25819	9036650	20
2022.06.07	12:00:00	1846.57	1848.88	1846.31	1847.23	20681	7238350	20
2022.06.07	13:00:00	1847.23	1851.95	1845.98	1850.49	23374	8180900	20
2022.06.07	14:00:00	1850.49	1851.05	1847.11	1847.12	24865	8702750	20
2022.06.07	15:00:00	1847.12	1849.50	1842.58	1844.91	30708	10747800	22
