<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.09	16:00:00	2326.70	2338.81	2312.18	2329.61	58015	2348315	10
2024.05.09	20:00:00	2329.61	2347.18	2329.21	2345.78	19200	2544255	10
2024.05.10	00:00:00	2346.03	2349.00	2345.25	2347.55	7386	2791475	17
2024.05.10	04:00:00	2347.64	2355.84	2347.17	2353.97	17527	690315	17
2024.05.10	08:00:00	2353.99	2372.17	2353.87	2369.60	48473	1698385	10
2024.05.10	12:00:00	2369.61	2378.37	2361.76	2364.81	39480	1383175	10
2024.05.10	16:00:00	2364.80	2372.96	2356.59	2368.30	57153	2197960	10
2024.05.10	20:00:00	2368.19	2370.95	2359.62	2360.59	24571	1911485	0
2024.05.13	00:00:00	2363.44	2364.46	2359.70	2363.99	11771	733470	17
2024.05.13	04:00:00	2363.99	2364.13	2354.25	2354.30	24435	751650	15
2024.05.13	08:00:00	2354.32	2355.11	2341.63	2343.29	67470	1470620	10
2024.05.13	12:00:00	2343.30	2349.82	2338.47	2347.10	83674	1826340	10
2024.05.13	16:00:00	2347.08	2349.37	2332.25	2336.76	72972	1674400	10
2024.05.13	20:00:00	2336.74	2338.50	2334.45	2336.20	28143	2768250	10
2024.05.14	00:00:00	2335.92	2339.66	2334.80	2336.39	16562	1007925	17
2024.05.14	04:00:00	2336.39	2344.85	2336.34	2344.02	51598	1507450	17
2024.05.14	08:00:00	2344.05	2345.93	2336.09	2343.79	71940	2862315	10
2024.05.14	12:00:00	2343.78	2350.19	2336.43	2348.17	87950	3047650	10
2024.05.14	16:00:00	2348.28	2357.06	2344.93	2354.25	115772	2704245	10
2024.05.14	20:00:00	2354.24	2359.65	2351.99	2357.79	39830	2929670	10
2024.05.15	00:00:00	2357.93	2357.93	2354.95	2355.83	15859	1085975	17
2024.05.15	04:00:00	2355.84	2360.95	2354.88	2357.00	43028	1360280	17
2024.05.15	08:00:00	2357.03	2374.30	2355.75	2373.15	67954	1561925	10
2024.05.15	12:00:00	2373.19	2378.78	2358.54	2372.56	88548	3538435	10
2024.05.15	16:00:00	2372.56	2386.76	2351.85	2383.67	111124	5173435	10
2024.05.15	20:00:00	2383.68	2390.24	2383.59	2385.86	52474	3816705	10
2024.05.16	00:00:00	2386.21	2395.14	2384.83	2394.98	25178	1361215	17
2024.05.16	04:00:00	2394.99	2397.42	2386.53	2391.29	65123	2749845	15
2024.05.16	08:00:00	2391.31	2394.52	2384.68	2386.06	69532	1688240	10
2024.05.16	12:00:00	2386.07	2387.77	2377.98	2379.13	74747	3535185	10
2024.05.16	16:00:00	2379.12	2383.78	2370.94	2381.98	92809	3396590	10
2024.05.16	20:00:00	2381.98	2382.45	2375.77	2376.52	44043	2540095	10
2024.05.17	00:00:00	2377.09	2379.64	2376.63	2377.98	15377	774710	17
2024.05.17	04:00:00	2377.98	2381.19	2373.94	2378.83	45852	1375690	17
2024.05.17	08:00:00	2378.86	2387.81	2378.58	2384.11	64893	1579940	10
2024.05.17	12:00:00	2384.11	2394.02	2381.72	2393.27	67633	1555755	10
2024.05.17	16:00:00	2393.27	2419.16	2393.27	2407.85	112247	2500170	10
2024.05.17	20:00:00	2407.86	2422.61	2405.77	2414.79	61139	5039030	0
2024.05.20	00:00:00	2417.93	2426.51	2416.23	2425.40	30055	2752580	17
2024.05.20	04:00:00	2425.40	2440.60	2425.40	2437.29	65765	3252390	15
2024.05.20	08:00:00	2437.32	2450.04	2431.95	2440.10	87559	1910135	10
2024.05.20	12:00:00	2440.10	2447.16	2407.31	2413.90	88518	2180660	10
2024.05.20	16:00:00	2413.89	2428.09	2410.38	2426.55	103563	2594580	10
2024.05.20	20:00:00	2426.55	2437.37	2423.21	2426.05	58941	5438965	10
2024.05.21	00:00:00	2426.21	2430.55	2424.33	2428.89	14039	1114065	17
2024.05.21	04:00:00	2428.89	2433.07	2406.20	2412.42	63621	2571840	17
2024.05.21	08:00:00	2412.45	2422.20	2408.59	2418.79	67857	1773285	10
2024.05.21	12:00:00	2418.73	2429.99	2412.20	2426.23	76238	3178460	10
2024.05.21	16:00:00	2426.27	2433.93	2418.03	2422.90	107385	2570225	10
2024.05.21	20:00:00	2422.93	2425.06	2417.33	2420.65	46787	4169575	10
2024.05.22	00:00:00	2420.93	2423.13	2420.36	2420.50	16151	885415	17
2024.05.22	04:00:00	2420.50	2426.40	2412.12	2412.90	54001	7007640	17
2024.05.22	08:00:00	2412.93	2418.50	2410.64	2416.84	67647	3075570	10
2024.05.22	12:00:00	2416.91	2419.41	2404.74	2412.49	80168	1924345	10
2024.05.22	16:00:00	2412.45	2413.32	2382.21	2391.97	112178	2963190	10
2024.05.22	20:00:00	2391.94	2394.37	2374.96	2378.52	70356	6915645	10
2024.05.23	00:00:00	2379.31	2383.73	2378.52	2380.33	18053	2127642	17
2024.05.23	04:00:00	2380.33	2381.89	2366.72	2372.77	44880	3802800	15
2024.05.23	08:00:00	2372.79	2373.20	2354.92	2360.51	72998	4748735	10
2024.05.23	12:00:00	2360.50	2369.45	2358.90	2362.69	73767	2230725	10
2024.05.23	16:00:00	2362.69	2369.90	2339.97	2340.92	110623	2537515	10
2024.05.23	20:00:00	2340.93	2343.06	2326.87	2328.47	56666	2717970	10
2024.05.24	00:00:00	2328.77	2333.57	2326.75	2329.08	16167	927985	17
2024.05.24	04:00:00	2329.08	2335.15	2325.39	2335.03	54649	1761210	17
2024.05.24	08:00:00	2335.07	2341.06	2333.21	2340.13	62464	1847935	10
2024.05.24	12:00:00	2340.16	2343.89	2335.82	2339.26	63501	2001795	10
2024.05.24	16:00:00	2339.32	2347.46	2332.41	2334.26	91271	1860820	10
2024.05.24	20:00:00	2334.29	2336.76	2331.91	2333.87	35219	1928425	10
2024.05.27	00:00:00	2336.16	2340.71	2332.19	2336.15	15303	844850	17
2024.05.27	04:00:00	2336.11	2347.59	2334.64	2342.94	43205	1808610	17
2024.05.27	08:00:00	2342.98	2346.19	2338.11	2344.30	44884	1155725	10
2024.05.27	12:00:00	2344.29	2349.80	2342.36	2347.20	41617	1212745	10
2024.05.27	16:00:00	2347.20	2358.51	2344.61	2354.97	70419	2141500	10
2024.05.27	20:00:00	2354.98	2355.11	2353.43	2353.83	1036	31115	10
2024.05.28	00:00:00	2353.81	2354.11	2351.05	2351.77	14139	858235	17
2024.05.28	04:00:00	2351.76	2356.36	2349.17	2350.96	44749	2235550	17
2024.05.28	08:00:00	2350.98	2353.76	2340.23	2344.91	61696	1948185	10
2024.05.28	12:00:00	2344.95	2357.09	2342.28	2353.16	61201	1871795	10
2024.05.28	16:00:00	2353.16	2364.09	2347.91	2356.66	103570	3797300	10
2024.05.28	20:00:00	2356.71	2361.26	2352.77	2361.07	48325	2733090	10
2024.05.29	00:00:00	2361.68	2361.72	2357.30	2357.78	18750	1759755	17
2024.05.29	04:00:00	2357.78	2360.84	2354.39	2358.21	45262	2853365	17
2024.05.29	08:00:00	2358.24	2361.28	2344.83	2345.40	70492	2320740	10
2024.05.29	12:00:00	2345.41	2347.29	2334.47	2337.68	67882	2284515	10
2024.05.29	16:00:00	2337.82	2347.17	2335.85	2341.90	93099	3256575	10
2024.05.29	20:00:00	2341.90	2344.37	2335.87	2338.08	44925	2526200	10
2024.05.30	00:00:00	2337.43	2339.64	2334.02	2336.97	17288	1129925	17
2024.05.30	04:00:00	2336.98	2339.89	2328.02	2335.32	57747	2638780	17
2024.05.30	08:00:00	2335.34	2337.70	2322.62	2335.04	75321	2541535	10
2024.05.30	12:00:00	2335.04	2345.17	2330.56	2341.26	72412	2907920	10
2024.05.30	16:00:00	2341.28	2351.83	2339.73	2347.87	67427	4598270	10
2024.05.30	20:00:00	2347.94	2348.88	2340.00	2342.95	19469	1048685	10
2024.05.31	00:00:00	2344.89	2347.52	2342.02	2346.31	7437	1077945	17
2024.05.31	04:00:00	2346.31	2347.75	2336.89	2344.08	20706	1026060	17
2024.05.31	08:00:00	2344.10	2347.13	2339.75	2343.18	23768	789045	10
2024.05.31	12:00:00	2343.13	2356.71	2340.97	2354.77	30313	1256070	10
2024.05.31	16:00:00	2354.86	2359.74	2327.79	2332.91	52526	2739775	10
2024.05.31	20:00:00	2332.84	2333.79	2320.57	2327.39	24899	2076525	0
2024.06.03	00:00:00	2329.12	2329.62	2323.30	2327.08	41222	4174650	17
2024.06.03	04:00:00	2327.08	2331.06	2320.00	2321.33	94034	6290625	17
2024.06.03	08:00:00	2321.36	2328.92	2314.76	2325.50	92893	4921050	10
2024.06.03	12:00:00	2325.48	2334.36	2324.29	2334.01	65371	3483300	10
2024.06.03	16:00:00	2334.02	2350.61	2329.80	2349.22	101918	7458975	10
2024.06.03	20:00:00	2349.21	2354.73	2344.75	2350.50	54268	4617825	10
2024.06.04	00:00:00	2351.25	2352.79	2349.76	2350.58	13599	1274475	17
2024.06.04	04:00:00	2350.59	2352.33	2343.05	2349.28	46399	2825475	17
2024.06.04	08:00:00	2349.32	2351.80	2332.34	2333.40	73294	4282875	10
2024.06.04	12:00:00	2333.42	2336.03	2325.41	2335.17	83368	4371600	10
2024.06.04	16:00:00	2335.19	2337.94	2315.61	2323.94	106094	7128050	10
2024.06.04	20:00:00	2323.92	2330.36	2323.79	2326.87	46098	3752700	10
2024.06.05	00:00:00	2327.30	2329.68	2326.70	2328.23	13403	1102075	17
2024.06.05	04:00:00	2328.21	2338.18	2325.86	2337.96	44984	2815300	15
2024.06.05	08:00:00	2338.00	2341.71	2328.07	2332.62	74780	3927175	10
2024.06.05	12:00:00	2332.71	2344.02	2329.48	2342.16	84457	5378141	10
2024.06.05	16:00:00	2342.17	2357.24	2334.06	2352.63	117380	58801187	10
2024.06.05	20:00:00	2352.64	2356.73	2351.68	2355.10	59386	5401700	10
2024.06.06	00:00:00	2356.59	2357.87	2354.54	2355.71	18338	1635445	17
2024.06.06	04:00:00	2355.70	2374.85	2355.56	2369.42	78066	4366525	17
2024.06.06	08:00:00	2369.45	2371.41	2359.82	2362.91	78875	4533350	10
2024.06.06	12:00:00	2362.90	2365.21	2355.29	2357.58	78883	6761260	10
2024.06.06	16:00:00	2357.60	2378.49	2353.47	2372.89	127838	8645785	10
2024.06.06	20:00:00	2372.91	2376.06	2369.01	2375.72	79751	8228044	10
2024.06.07	00:00:00	2376.35	2379.25	2375.61	2378.37	29611	2503300	17
2024.06.07	04:00:00	2378.37	2387.43	2369.38	2386.58	95145	5345750	17
2024.06.07	08:00:00	2386.62	2387.71	2342.64	2347.37	115957	6849456	10
2024.06.07	12:00:00	2347.36	2347.97	2313.50	2319.24	118764	8541300	10
2024.06.07	16:00:00	2319.25	2328.09	2303.07	2311.63	129581	6498100	10
2024.06.07	20:00:00	2311.66	2312.38	2286.77	2294.16	93601	10245512	0
2024.06.10	00:00:00	2294.80	2300.08	2289.42	2296.98	45637	6592776	17
2024.06.10	04:00:00	2296.97	2301.39	2292.75	2294.76	75797	5196550	17
2024.06.10	08:00:00	2294.78	2297.52	2287.76	2292.66	105254	5286875	10
2024.06.10	12:00:00	2292.65	2308.75	2291.90	2306.13	109267	5467600	10
2024.06.10	16:00:00	2306.13	2313.78	2300.39	2312.93	116346	5863050	10
2024.06.10	20:00:00	2312.96	2313.42	2308.47	2310.73	70409	6235750	10
2024.06.11	00:00:00	2312.15	2312.26	2308.74	2310.80	32157	2906544	17
2024.06.11	04:00:00	2310.71	2310.71	2298.74	2303.60	100545	10413248	17
2024.06.11	08:00:00	2303.62	2307.77	2297.76	2306.07	112441	6432750	10
2024.06.11	12:00:00	2306.08	2319.91	2301.51	2318.01	121415	6076650	10
2024.06.11	16:00:00	2318.02	2319.63	2305.93	2308.59	110129	104742525	10
2024.06.11	20:00:00	2308.65	2316.93	2307.89	2316.63	51416	132893550	10
2024.06.12	00:00:00	2319.24	2319.35	2313.36	2313.72	18592	82354325	17
2024.06.12	04:00:00	2313.71	2316.66	2310.66	2312.70	56890	347227875	17
2024.06.12	08:00:00	2312.74	2317.79	2310.79	2312.88	66042	60939600	10
2024.06.12	12:00:00	2312.83	2337.68	2311.58	2336.01	66144	6978728	10
2024.06.12	16:00:00	2335.94	2341.63	2320.14	2337.72	108138	5577500	10
2024.06.12	20:00:00	2337.74	2339.58	2315.91	2324.86	85568	13241475	10
2024.06.13	00:00:00	2325.13	2325.32	2317.58	2320.71	21023	2239047	17
2024.06.13	04:00:00	2320.71	2321.51	2308.16	2311.85	63209	4386775	17
2024.06.13	08:00:00	2311.88	2318.61	2309.02	2315.54	70052	3700800	10
2024.06.13	12:00:00	2315.53	2326.67	2303.96	2323.35	79620	7231383	10
2024.06.13	16:00:00	2323.37	2324.77	2295.56	2299.26	111835	5826350	10
2024.06.13	20:00:00	2299.23	2304.96	2299.04	2303.76	53779	3118250	10
2024.06.14	00:00:00	2303.79	2305.72	2301.51	2304.93	18263	2125075	17
2024.06.14	04:00:00	2304.92	2308.51	2303.07	2305.92	60225	4470450	15
2024.06.14	08:00:00	2305.95	2321.68	2305.55	2317.35	81626	4507750	10
2024.06.14	12:00:00	2317.35	2336.63	2315.25	2330.36	97682	5230850	10
2024.06.14	16:00:00	2330.34	2335.47	2324.01	2328.84	104731	6107225	10
2024.06.14	20:00:00	2328.85	2335.68	2328.48	2332.77	49874	2741475	0
2024.06.17	00:00:00	2331.29	2332.60	2325.29	2326.38	20335	2396500	17
2024.06.17	04:00:00	2326.38	2328.93	2321.48	2323.60	54461	3131825	17
2024.06.17	08:00:00	2323.61	2323.70	2315.46	2321.39	74891	4101275	10
2024.06.17	12:00:00	2321.38	2322.59	2316.86	2319.57	72655	3743350	10
2024.06.17	16:00:00	2319.56	2327.62	2309.96	2316.91	95006	5033475	10
2024.06.17	20:00:00	2316.92	2320.69	2313.27	2318.92	52342	3409175	10
2024.06.18	00:00:00	2319.13	2325.52	2319.13	2324.14	17817	1907831	17
2024.06.18	04:00:00	2324.20	2325.64	2319.25	2322.60	53249	3120450	17
2024.06.18	08:00:00	2322.59	2323.81	2310.53	2311.30	67350	3581325	10
2024.06.18	12:00:00	2311.27	2324.18	2306.56	2313.92	73967	7019025	10
2024.06.18	16:00:00	2313.92	2330.82	2313.65	2330.31	100461	5419600	10
2024.06.18	20:00:00	2330.32	2333.16	2327.50	2329.36	49411	2842875	10
2024.06.19	00:00:00	2329.40	2330.11	2327.49	2329.45	14203	2019842	17
2024.06.19	04:00:00	2329.45	2331.75	2326.46	2327.99	42447	2561700	17
2024.06.19	08:00:00	2328.02	2334.98	2326.87	2332.54	59482	3158650	10
2024.06.19	12:00:00	2332.53	2332.97	2325.25	2328.33	57639	2960775	10
2024.06.19	16:00:00	2328.37	2331.47	2323.72	2329.42	61552	3202225	10
2024.06.19	20:00:00	2329.41	2331.08	2328.29	2328.61	6472	364900	10
2024.06.20	00:00:00	2329.08	2330.88	2327.75	2329.72	14586	2331170	17
2024.06.20	04:00:00	2329.75	2340.91	2329.74	2340.43	61851	3528575	17
2024.06.20	08:00:00	2340.46	2345.76	2332.63	2333.33	74833	3907825	10
2024.06.20	12:00:00	2333.28	2343.78	2331.57	2338.55	69478	5367000	10
2024.06.20	16:00:00	2338.60	2365.51	2336.65	2356.36	102091	5471425	10
2024.06.20	20:00:00	2356.37	2361.09	2354.61	2359.89	49975	2942250	10
2024.06.21	00:00:00	2360.69	2364.84	2358.12	2364.12	17123	2074193	17
2024.06.21	04:00:00	2364.12	2364.25	2357.07	2362.92	45043	2578300	17
2024.06.21	08:00:00	2362.93	2368.13	2355.10	2365.33	74087	3827025	10
2024.06.21	12:00:00	2365.34	2368.72	2360.41	2360.69	78048	3948875	10
2024.06.21	16:00:00	2360.68	2363.83	2323.35	2324.77	110797	8035075	10
2024.06.21	20:00:00	2324.67	2325.14	2316.74	2321.87	46029	4759675	0
2024.06.24	00:00:00	2321.78	2322.76	2317.65	2320.89	18219	2986298	17
2024.06.24	04:00:00	2320.89	2326.69	2318.94	2324.41	49373	3393900	17
2024.06.24	08:00:00	2324.44	2332.82	2321.35	2330.56	66964	3559350	10
2024.06.24	12:00:00	2330.56	2331.00	2320.74	2327.66	82120	4256400	10
2024.06.24	16:00:00	2327.66	2333.90	2325.97	2331.67	96257	4971125	10
2024.06.24	20:00:00	2331.66	2334.69	2330.58	2334.22	43961	2762975	10
2024.06.25	00:00:00	2334.12	2334.57	2328.20	2330.07	12199	1701891	17
2024.06.25	04:00:00	2330.08	2330.90	2322.73	2327.42	48158	2966750	17
2024.06.25	08:00:00	2327.46	2330.63	2322.94	2329.69	68135	3478625	10
2024.06.25	12:00:00	2329.70	2337.12	2324.06	2324.19	77811	4169625	10
2024.06.25	16:00:00	2324.24	2328.27	2315.50	2317.86	101724	5354925	10
2024.06.25	20:00:00	2317.88	2320.66	2316.80	2319.38	41433	2872425	10
2024.06.26	00:00:00	2319.19	2323.85	2317.76	2318.38	17654	2157350	17
2024.06.26	04:00:00	2318.38	2321.65	2310.59	2316.79	50327	3364335	15
2024.06.26	08:00:00	2316.81	2318.26	2309.69	2315.68	68995	2514655	10
2024.06.26	12:00:00	2315.68	2318.44	2304.43	2310.17	87608	3187685	10
2024.06.26	16:00:00	2310.06	2311.64	2293.66	2299.77	105947	4049980	10
2024.06.26	20:00:00	2299.76	2303.04	2296.98	2298.08	46826	2530400	10
2024.06.27	00:00:00	2298.63	2300.19	2296.74	2299.01	15506	1976883	17
