<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.08.02	10:00:00	1774.39	1775.02	1772.45	1773.37	7098	1064700	25
2022.08.02	10:15:00	1773.37	1773.53	1771.02	1772.41	6228	934200	25
2022.08.02	10:30:00	1772.41	1772.96	1768.77	1771.61	6657	998550	25
2022.08.02	10:45:00	1771.62	1772.89	1771.27	1772.12	5948	892200	25
2022.08.02	11:00:00	1772.12	1772.63	1770.59	1771.07	6133	919950	25
2022.08.02	11:15:00	1771.09	1773.24	1770.36	1771.07	6085	912750	25
2022.08.02	11:30:00	1771.07	1771.77	1770.65	1771.60	5636	845400	25
2022.08.02	11:45:00	1771.59	1774.21	1771.56	1773.30	5433	814950	25
2022.08.02	12:00:00	1773.30	1774.55	1772.68	1773.47	5228	784200	25
2022.08.02	12:15:00	1773.47	1774.13	1772.93	1773.31	4509	676350	25
2022.08.02	12:30:00	1773.31	1774.55	1772.50	1774.55	4992	748800	25
2022.08.02	12:45:00	1774.55	1775.03	1773.67	1774.57	5092	763800	25
2022.08.02	13:00:00	1774.57	1776.07	1773.39	1774.15	4810	721500	25
2022.08.02	13:15:00	1774.15	1776.33	1774.15	1775.54	4962	744300	25
2022.08.02	13:30:00	1775.52	1775.68	1774.72	1775.03	4749	712350	25
2022.08.02	13:45:00	1775.02	1775.06	1773.50	1773.58	5521	828150	25
2022.08.02	14:00:00	1773.58	1777.38	1773.44	1776.81	5751	862650	25
2022.08.02	14:15:00	1776.80	1779.66	1776.53	1779.56	5780	867000	25
2022.08.02	14:30:00	1779.56	1779.57	1777.74	1779.05	5381	807150	25
2022.08.02	14:45:00	1779.05	1779.73	1777.93	1778.55	5905	885750	25
2022.08.02	15:00:00	1778.56	1779.87	1778.29	1778.99	6135	920250	25
2022.08.02	15:15:00	1778.99	1785.85	1777.87	1785.11	7852	1177800	25
2022.08.02	15:30:00	1785.11	1787.96	1784.90	1785.34	7333	1099950	25
2022.08.02	15:45:00	1785.35	1786.55	1784.23	1784.95	6352	952800	25
2022.08.02	16:00:00	1784.95	1785.53	1781.75	1783.96	7677	1151550	25
2022.08.02	16:15:00	1783.96	1785.31	1775.67	1777.91	7866	1179900	25
2022.08.02	16:30:00	1777.91	1782.80	1777.72	1779.86	8395	1259250	25
2022.08.02	16:45:00	1779.86	1780.41	1774.47	1780.29	8576	1286400	25
2022.08.02	17:00:00	1780.33	1785.37	1779.67	1783.15	8538	1280700	25
2022.08.02	17:15:00	1783.21	1786.00	1783.03	1785.50	8049	1207350	25
2022.08.02	17:30:00	1785.53	1786.10	1777.49	1780.21	8341	1251150	25
2022.08.02	17:45:00	1780.19	1781.32	1775.72	1776.73	8330	1249500	25
2022.08.02	18:00:00	1776.70	1778.66	1775.47	1776.80	8027	1204050	25
2022.08.02	18:15:00	1776.80	1779.80	1776.75	1779.45	7792	1168800	25
2022.08.02	18:30:00	1779.45	1782.10	1779.00	1780.46	7547	1132050	25
2022.08.02	18:45:00	1780.46	1781.13	1777.05	1777.95	7258	1088700	25
2022.08.02	19:00:00	1777.95	1778.27	1774.68	1775.22	7150	1072500	25
2022.08.02	19:15:00	1775.22	1777.25	1774.50	1776.29	6344	951600	25
2022.08.02	19:30:00	1776.29	1776.29	1773.17	1775.69	6399	959850	25
2022.08.02	19:45:00	1775.69	1776.62	1774.94	1776.15	5481	822150	25
2022.08.02	20:00:00	1776.15	1777.09	1775.55	1775.69	5693	853950	25
2022.08.02	20:15:00	1775.69	1775.81	1772.71	1773.71	5719	857850	25
2022.08.02	20:30:00	1773.72	1773.81	1771.11	1772.61	6701	1005150	25
2022.08.02	20:45:00	1772.63	1772.63	1770.11	1770.18	6655	998250	25
2022.08.02	21:00:00	1770.27	1770.27	1767.10	1767.91	6544	981600	25
2022.08.02	21:15:00	1767.91	1768.52	1766.49	1768.23	6496	974400	25
2022.08.02	21:30:00	1768.23	1768.31	1766.36	1766.89	5781	867150	25
2022.08.02	21:45:00	1766.89	1767.50	1765.40	1766.31	6255	938250	25
2022.08.02	22:00:00	1766.30	1767.34	1765.08	1765.38	6325	948750	25
2022.08.02	22:15:00	1765.38	1766.09	1763.35	1763.53	6227	934050	25
2022.08.02	22:30:00	1763.53	1763.67	1762.04	1762.21	6492	973800	25
2022.08.02	22:45:00	1762.21	1762.61	1760.34	1760.56	6822	1023300	25
2022.08.02	23:00:00	1760.56	1762.80	1760.48	1762.78	3368	505200	25
2022.08.02	23:15:00	1762.74	1763.17	1761.91	1763.17	3181	477150	25
2022.08.02	23:30:00	1763.11	1763.50	1761.91	1763.40	2312	346800	28
2022.08.02	23:45:00	1763.40	1763.60	1760.04	1760.18	2685	402750	28
2022.08.03	00:00:00	1760.42	1772.72	1754.18	1765.41	266553	0	0
2022.08.03	01:00:00	1760.42	1762.00	1759.56	1760.74	1229	184350	28
2022.08.03	01:15:00	1760.74	1760.91	1756.02	1757.87	1574	236100	28
2022.08.03	01:30:00	1757.87	1760.13	1757.76	1760.13	1226	183900	28
2022.08.03	01:45:00	1760.13	1760.13	1759.36	1759.65	1242	186300	28
2022.08.03	02:00:00	1759.61	1759.69	1757.80	1758.08	2192	328800	28
2022.08.03	02:15:00	1758.08	1758.73	1757.12	1757.53	2495	374250	28
2022.08.03	02:30:00	1757.53	1758.41	1756.64	1756.67	2601	390150	28
2022.08.03	02:45:00	1756.70	1756.99	1754.95	1756.57	3012	451800	28
2022.08.03	03:00:00	1756.57	1759.56	1756.52	1758.20	4894	734100	28
2022.08.03	03:15:00	1758.20	1758.79	1755.67	1756.39	5214	782100	28
2022.08.03	03:30:00	1756.39	1757.28	1755.83	1756.59	4552	682800	28
2022.08.03	03:45:00	1756.59	1757.41	1756.11	1756.66	4379	656850	28
2022.08.03	04:00:00	1756.66	1761.13	1755.44	1760.92	6791	1018650	28
2022.08.03	04:15:00	1760.92	1763.62	1760.09	1763.28	6172	925800	28
2022.08.03	04:30:00	1763.28	1763.32	1761.06	1762.56	5920	888000	28
2022.08.03	04:45:00	1762.56	1764.91	1762.28	1764.69	5735	860250	28
2022.08.03	05:00:00	1764.71	1767.07	1764.54	1765.97	5076	761400	28
2022.08.03	05:15:00	1765.97	1766.39	1764.49	1765.17	4086	612900	28
2022.08.03	05:30:00	1765.14	1765.51	1764.27	1765.28	4181	627150	28
2022.08.03	05:45:00	1765.28	1765.36	1763.63	1765.28	4581	687150	28
2022.08.03	06:00:00	1765.28	1767.43	1765.22	1767.41	4315	647250	28
2022.08.03	06:15:00	1767.40	1768.62	1767.15	1767.88	4576	686400	28
2022.08.03	06:30:00	1767.89	1768.36	1767.20	1767.42	3354	503100	28
2022.08.03	06:45:00	1767.43	1769.34	1767.43	1768.83	3537	530550	28
2022.08.03	07:00:00	1768.82	1769.90	1767.99	1769.25	4684	702600	28
2022.08.03	07:15:00	1769.25	1769.65	1768.13	1769.28	3153	472950	28
2022.08.03	07:30:00	1769.28	1769.68	1767.79	1769.29	3470	520500	28
2022.08.03	07:45:00	1769.29	1769.50	1768.27	1768.80	3028	454200	28
2022.08.03	08:00:00	1768.80	1769.28	1767.54	1767.94	3427	514050	28
2022.08.03	08:15:00	1767.95	1768.08	1766.95	1767.68	3196	479400	28
2022.08.03	08:30:00	1767.68	1770.08	1767.18	1769.46	4960	744000	25
2022.08.03	08:45:00	1769.44	1770.61	1768.87	1769.53	5174	776100	25
2022.08.03	09:00:00	1769.51	1769.51	1767.26	1767.67	5749	862350	25
2022.08.03	09:15:00	1767.69	1769.18	1767.53	1768.74	5308	796200	25
2022.08.03	09:30:00	1768.80	1768.89	1766.85	1767.16	6257	938550	30
2022.08.03	09:45:00	1767.16	1768.70	1767.16	1767.70	5892	883800	25
2022.08.03	10:00:00	1767.70	1769.60	1765.04	1767.06	6749	1012350	25
2022.08.03	10:15:00	1767.07	1767.55	1765.74	1766.12	7047	1057050	25
2022.08.03	10:30:00	1766.12	1768.25	1765.73	1767.85	6302	945300	25
2022.08.03	10:45:00	1767.85	1768.23	1765.76	1766.10	6694	1004100	25
2022.08.03	11:00:00	1766.10	1768.29	1765.95	1767.31	7146	1071900	25
2022.08.03	11:15:00	1767.35	1767.65	1766.41	1767.07	6152	922800	25
2022.08.03	11:30:00	1767.07	1767.16	1764.01	1764.90	6166	924900	25
2022.08.03	11:45:00	1764.91	1765.88	1764.40	1765.02	5994	899100	25
2022.08.03	12:00:00	1765.02	1766.67	1764.81	1766.48	6219	932850	25
2022.08.03	12:15:00	1766.47	1766.80	1765.52	1766.40	5798	869700	25
2022.08.03	12:30:00	1766.40	1766.67	1764.84	1765.93	5832	874800	25
2022.08.03	12:45:00	1765.92	1766.16	1764.92	1765.75	5164	774600	25
2022.08.03	13:00:00	1765.75	1766.31	1764.37	1764.41	6053	907950	25
2022.08.03	13:15:00	1764.41	1764.87	1760.17	1761.16	7192	1078800	25
2022.08.03	13:30:00	1761.16	1762.60	1760.79	1760.83	6462	969300	25
2022.08.03	13:45:00	1760.83	1763.40	1760.78	1763.24	5954	893100	25
2022.08.03	14:00:00	1763.24	1765.07	1763.13	1764.56	5799	869850	25
2022.08.03	14:15:00	1764.57	1767.16	1764.40	1766.71	6090	913500	25
2022.08.03	14:30:00	1766.71	1767.25	1764.46	1764.87	6588	988200	25
2022.08.03	14:45:00	1764.87	1765.91	1763.66	1765.50	5834	875100	25
2022.08.03	15:00:00	1765.47	1766.04	1763.60	1764.54	6569	985350	25
2022.08.03	15:15:00	1764.54	1769.36	1762.92	1768.24	7386	1107900	25
2022.08.03	15:30:00	1768.34	1771.67	1768.25	1770.90	7560	1134000	25
2022.08.03	15:45:00	1770.90	1772.39	1770.28	1771.87	6750	1012500	25
2022.08.03	16:00:00	1771.88	1772.67	1769.43	1769.43	7156	1073400	25
2022.08.03	16:15:00	1769.48	1770.33	1767.65	1768.49	6755	1013250	25
2022.08.03	16:30:00	1768.49	1769.69	1765.40	1766.26	8086	1212900	25
2022.08.03	16:45:00	1766.25	1769.28	1764.47	1766.76	7923	1188450	25
2022.08.03	17:00:00	1766.75	1766.75	1758.02	1758.38	8767	1315050	25
2022.08.03	17:15:00	1758.38	1759.51	1755.48	1759.48	8586	1287900	25
2022.08.03	17:30:00	1759.48	1759.80	1756.22	1757.24	8441	1266150	25
2022.08.03	17:45:00	1757.24	1758.19	1754.18	1757.25	8229	1234350	25
2022.08.03	18:00:00	1757.28	1758.82	1756.52	1758.04	7524	1128600	25
2022.08.03	18:15:00	1758.04	1759.85	1757.26	1758.29	7336	1100400	25
2022.08.03	18:30:00	1758.29	1758.62	1756.92	1757.56	7151	1072650	25
2022.08.03	18:45:00	1757.56	1758.44	1757.13	1758.42	6821	1023150	25
2022.08.03	19:00:00	1758.42	1760.42	1757.38	1759.81	6828	1024200	25
2022.08.03	19:15:00	1759.81	1761.40	1759.28	1759.48	6331	949650	25
2022.08.03	19:30:00	1759.48	1759.92	1758.59	1759.69	5664	849600	25
2022.08.03	19:45:00	1759.69	1759.69	1758.16	1759.32	5117	767550	25
2022.08.03	20:00:00	1759.32	1760.31	1759.10	1759.57	4762	714300	25
2022.08.03	20:15:00	1759.57	1760.65	1758.80	1760.62	5183	777450	25
2022.08.03	20:30:00	1760.55	1761.53	1760.45	1760.93	4108	616200	25
2022.08.03	20:45:00	1760.93	1762.27	1760.93	1761.85	4196	629400	25
2022.08.03	21:00:00	1761.87	1762.53	1761.27	1762.22	3877	581550	25
2022.08.03	21:15:00	1762.22	1762.75	1761.98	1762.47	3700	555000	25
2022.08.03	21:30:00	1762.47	1763.48	1760.13	1760.62	4488	673200	25
2022.08.03	21:45:00	1760.62	1762.51	1760.30	1762.41	4504	675600	25
2022.08.03	22:00:00	1762.41	1764.34	1762.14	1764.30	4222	633300	25
2022.08.03	22:15:00	1764.30	1765.54	1764.22	1765.48	4151	622650	25
2022.08.03	22:30:00	1765.48	1766.06	1764.70	1765.89	4351	652650	25
2022.08.03	22:45:00	1765.89	1766.15	1764.90	1765.12	4222	633300	25
2022.08.03	23:00:00	1765.11	1765.68	1764.81	1764.86	2666	399900	25
2022.08.03	23:15:00	1764.82	1765.43	1764.82	1764.84	1623	243450	25
2022.08.03	23:30:00	1764.84	1765.21	1764.60	1764.81	1197	179550	25
2022.08.03	23:45:00	1764.81	1765.92	1764.52	1765.10	1656	248400	28
2022.08.04	00:00:00	1765.22	1794.89	1763.18	1791.15	231409	0	0
2022.08.04	01:00:00	1765.30	1765.63	1763.84	1764.20	1313	196950	28
2022.08.04	01:15:00	1764.17	1764.71	1763.80	1763.98	716	107400	28
2022.08.04	01:30:00	1763.95	1764.20	1763.40	1763.75	1059	158850	28
2022.08.04	01:45:00	1763.75	1763.81	1763.21	1763.29	735	110250	28
2022.08.04	02:00:00	1763.29	1764.56	1763.18	1764.14	1377	206550	28
2022.08.04	02:15:00	1764.14	1764.26	1763.76	1764.07	1228	184200	28
2022.08.04	02:30:00	1764.07	1764.53	1764.03	1764.12	1085	162750	28
2022.08.04	02:45:00	1764.12	1764.19	1763.51	1763.57	2004	300600	28
2022.08.04	03:00:00	1763.57	1764.80	1763.28	1764.35	3778	566700	28
2022.08.04	03:15:00	1764.34	1764.92	1764.13	1764.55	3237	485550	28
2022.08.04	03:30:00	1764.55	1766.66	1764.33	1766.13	3868	580200	28
2022.08.04	03:45:00	1766.13	1767.45	1765.60	1767.38	4017	602550	28
2022.08.04	04:00:00	1767.38	1767.50	1765.92	1766.82	5387	808050	28
2022.08.04	04:15:00	1766.83	1768.70	1766.81	1768.62	4506	675900	28
2022.08.04	04:30:00	1768.62	1769.58	1767.89	1768.94	4969	745350	28
2022.08.04	04:45:00	1768.94	1768.98	1767.28	1768.13	3889	583350	28
2022.08.04	05:00:00	1768.13	1768.68	1766.85	1767.10	3589	538350	28
2022.08.04	05:15:00	1767.10	1767.85	1766.99	1767.71	2388	358200	28
2022.08.04	05:30:00	1767.69	1768.42	1767.19	1768.20	3786	567900	28
2022.08.04	05:45:00	1768.21	1769.11	1767.94	1769.07	3860	579000	28
2022.08.04	06:00:00	1769.07	1771.45	1769.00	1770.69	3871	580650	28
2022.08.04	06:15:00	1770.70	1771.17	1769.88	1770.24	3202	480300	28
2022.08.04	06:30:00	1770.24	1770.56	1769.90	1770.48	2631	394650	28
2022.08.04	06:45:00	1770.48	1770.86	1770.26	1770.68	2392	358800	28
2022.08.04	07:00:00	1770.68	1771.90	1770.58	1771.67	2719	407850	28
2022.08.04	07:15:00	1771.67	1771.68	1770.50	1770.83	2149	322350	28
2022.08.04	07:30:00	1770.83	1771.03	1770.13	1770.88	2366	354900	28
2022.08.04	07:45:00	1770.88	1771.45	1770.67	1770.88	2025	303750	28
2022.08.04	08:00:00	1770.88	1771.50	1770.45	1771.07	3194	479100	28
2022.08.04	08:15:00	1771.06	1773.79	1770.98	1773.30	3305	495750	28
2022.08.04	08:30:00	1773.30	1774.60	1772.05	1772.62	4994	749100	25
2022.08.04	08:45:00	1772.61	1772.92	1769.31	1769.84	3579	536850	25
2022.08.04	09:00:00	1769.77	1770.76	1769.31	1769.44	4759	713850	25
2022.08.04	09:15:00	1769.44	1770.36	1768.98	1769.49	4292	643800	25
2022.08.04	09:30:00	1769.49	1771.17	1769.45	1771.12	4880	732000	25
2022.08.04	09:45:00	1771.12	1772.55	1771.02	1771.66	5709	856350	25
2022.08.04	10:00:00	1771.66	1773.21	1771.08	1773.16	6856	1028400	25
2022.08.04	10:15:00	1773.16	1774.27	1772.83	1773.85	6914	1037100	25
2022.08.04	10:30:00	1773.85	1774.75	1773.33	1774.07	6218	932700	25
2022.08.04	10:45:00	1774.07	1774.65	1772.71	1772.97	6207	931050	25
2022.08.04	11:00:00	1772.98	1774.58	1772.76	1774.53	6138	920700	25
2022.08.04	11:15:00	1774.52	1775.28	1773.50	1773.52	6235	935250	25
2022.08.04	11:30:00	1773.52	1773.73	1772.64	1773.61	6023	903450	25
2022.08.04	11:45:00	1773.61	1776.89	1773.55	1776.28	6273	940950	25
2022.08.04	12:00:00	1776.28	1778.93	1775.97	1778.02	6128	919200	25
2022.08.04	12:15:00	1778.02	1778.36	1777.24	1777.64	5418	812700	25
2022.08.04	12:30:00	1777.64	1779.19	1777.55	1778.92	5629	844350	25
2022.08.04	12:45:00	1778.92	1780.10	1778.52	1779.70	5590	838500	25
2022.08.04	13:00:00	1779.70	1780.81	1778.85	1779.09	5751	862650	25
2022.08.04	13:15:00	1779.09	1779.62	1778.17	1779.47	5117	767550	25
2022.08.04	13:30:00	1779.47	1780.81	1778.49	1780.40	5936	890400	25
2022.08.04	13:45:00	1780.40	1782.97	1780.36	1781.59	5696	854400	25
2022.08.04	14:00:00	1781.52	1783.39	1780.61	1780.64	7525	1128750	25
2022.08.04	14:15:00	1780.60	1783.05	1780.44	1781.58	6604	990600	25
2022.08.04	14:30:00	1781.59	1783.56	1781.59	1782.60	7122	1068300	25
2022.08.04	14:45:00	1782.57	1786.27	1782.19	1785.56	7584	1137600	25
2022.08.04	15:00:00	1785.56	1788.11	1785.46	1787.84	7811	1171650	25
2022.08.04	15:15:00	1787.85	1788.22	1784.32	1785.13	7630	1144500	25
2022.08.04	15:30:00	1785.13	1786.21	1781.97	1783.81	8049	1207350	25
2022.08.04	15:45:00	1783.81	1784.43	1780.65	1780.70	7772	1165800	25
2022.08.04	16:00:00	1780.74	1780.77	1776.83	1777.51	8091	1213650	25
2022.08.04	16:15:00	1777.51	1778.12	1775.09	1776.68	7895	1184250	25
2022.08.04	16:30:00	1776.56	1777.81	1774.20	1777.80	8404	1260600	25
2022.08.04	16:45:00	1777.80	1784.11	1777.52	1783.44	8348	1252200	25
2022.08.04	17:00:00	1783.44	1786.61	1782.05	1785.77	8410	1261500	25
2022.08.04	17:15:00	1785.77	1787.10	1783.92	1785.05	8233	1234950	25
2022.08.04	17:30:00	1785.05	1787.67	1784.20	1784.23	8164	1224600	25
2022.08.04	17:45:00	1784.23	1785.80	1782.81	1785.75	7965	1194750	25
2022.08.04	18:00:00	1785.74	1787.29	1785.21	1786.06	7278	1091700	25
2022.08.04	18:15:00	1786.05	1790.17	1785.19	1786.83	7617	1142550	25
2022.08.04	18:30:00	1786.84	1788.41	1786.34	1787.15	7138	1070700	25
2022.08.04	18:45:00	1787.15	1788.43	1787.06	1787.67	6562	984300	25
2022.08.04	19:00:00	1787.67	1789.76	1787.10	1789.54	6058	908700	25
2022.08.04	19:15:00	1789.51	1791.45	1788.67	1789.84	5685	852750	25
2022.08.04	19:30:00	1789.85	1790.76	1789.57	1789.87	5644	846600	25
2022.08.04	19:45:00	1789.85	1790.70	1789.25	1790.42	5571	835650	25
2022.08.04	20:00:00	1790.40	1791.22	1790.05	1790.87	5129	769350	25
2022.08.04	20:15:00	1790.87	1791.64	1789.47	1789.59	5538	830700	25
2022.08.04	20:30:00	1789.59	1790.81	1789.35	1790.68	4453	667950	25
2022.08.04	20:45:00	1790.68	1792.77	1790.59	1791.79	4781	717150	25
2022.08.04	21:00:00	1791.79	1794.16	1791.14	1793.66	4909	736350	25
2022.08.04	21:15:00	1793.66	1794.43	1792.68	1793.44	4765	714750	25
2022.08.04	21:30:00	1793.44	1794.19	1792.53	1793.28	4394	659100	25
2022.08.04	21:45:00	1793.28	1794.89	1792.95	1794.61	4834	725100	25
2022.08.04	22:00:00	1794.70	1794.84	1792.86	1793.30	4449	667350	25
2022.08.04	22:15:00	1793.30	1793.88	1792.39	1792.73	4299	644850	25
2022.08.04	22:30:00	1792.73	1792.86	1791.95	1792.43	4297	644550	25
2022.08.04	22:45:00	1792.43	1794.43	1792.15	1793.50	5142	771300	25
2022.08.04	23:00:00	1793.50	1793.64	1792.63	1792.65	2109	316350	25
2022.08.04	23:15:00	1792.66	1792.66	1790.81	1791.32	2400	360000	25
2022.08.04	23:30:00	1791.22	1791.71	1790.79	1791.50	1898	284700	25
2022.08.04	23:45:00	1791.51	1791.55	1790.57	1790.97	1599	239850	28
2022.08.05	00:00:00	1791.04	1794.84	1764.88	1774.81	264353	0	0
2022.08.05	01:00:00	1791.12	1791.38	1789.84	1790.15	1227	184050	28
2022.08.05	01:15:00	1790.15	1790.52	1789.54	1789.98	975	146250	28
2022.08.05	01:30:00	1789.99	1790.53	1789.87	1790.12	1049	157350	28
2022.08.05	01:45:00	1790.12	1790.96	1790.12	1790.96	756	113400	28
2022.08.05	02:00:00	1790.96	1792.41	1790.96	1792.30	1336	200400	28
2022.08.05	02:15:00	1792.31	1793.23	1792.30	1792.85	1860	279000	28
2022.08.05	02:30:00	1792.85	1792.89	1792.02	1792.81	1398	209700	28
2022.08.05	02:45:00	1792.81	1793.61	1792.22	1793.33	1735	260250	28
2022.08.05	03:00:00	1793.33	1793.57	1791.73	1792.67	3646	546900	28
2022.08.05	03:15:00	1792.67	1793.83	1792.62	1793.00	3014	452100	28
2022.08.05	03:30:00	1793.02	1794.28	1792.81	1794.13	3278	491700	28
2022.08.05	03:45:00	1794.13	1794.84	1793.65	1793.97	3813	571950	28
2022.08.05	04:00:00	1793.97	1794.83	1791.43	1791.54	4926	738900	28
2022.08.05	04:15:00	1791.54	1792.46	1790.43	1790.44	4461	669150	28
2022.08.05	04:30:00	1790.43	1791.81	1789.74	1789.75	4554	683100	28
2022.08.05	04:45:00	1789.75	1790.45	1788.58	1790.08	4300	645000	28
2022.08.05	05:00:00	1790.07	1790.38	1789.09	1789.91	4021	603150	28
2022.08.05	05:15:00	1789.91	1790.35	1788.76	1789.12	2990	448500	28
2022.08.05	05:30:00	1789.12	1790.33	1789.12	1790.01	3864	579600	28
2022.08.05	05:45:00	1790.01	1791.32	1789.88	1790.99	4307	646050	28
2022.08.05	06:00:00	1790.99	1792.00	1790.84	1791.99	3304	495600	28
2022.08.05	06:15:00	1791.99	1793.03	1791.47	1792.92	3165	474750	28
2022.08.05	06:30:00	1792.92	1793.05	1791.68	1792.14	2514	377100	28
2022.08.05	06:45:00	1792.14	1792.83	1791.96	1792.13	2259	338850	28
2022.08.05	07:00:00	1792.13	1792.39	1791.39	1792.15	2031	304650	28
2022.08.05	07:15:00	1792.15	1792.18	1791.07	1791.30	1810	271500	28
2022.08.05	07:30:00	1791.32	1791.99	1791.16	1791.65	2272	340800	28
2022.08.05	07:45:00	1791.65	1792.82	1791.35	1791.73	2712	406800	28
2022.08.05	08:00:00	1791.73	1792.24	1789.90	1790.09	2972	445800	28
2022.08.05	08:15:00	1790.09	1791.37	1789.79	1790.85	2844	426600	28
2022.08.05	08:30:00	1790.86	1792.35	1790.49	1792.35	3978	596700	25
2022.08.05	08:45:00	1792.35	1792.65	1790.62	1791.31	3732	559800	25
2022.08.05	09:00:00	1791.31	1792.25	1789.71	1789.81	4207	631050	25
2022.08.05	09:15:00	1789.82	1789.95	1788.46	1789.41	4189	628350	25
2022.08.05	09:30:00	1789.41	1789.79	1788.54	1789.51	4847	727050	25
2022.08.05	09:45:00	1789.52	1790.84	1788.86	1790.73	5328	799200	25
2022.08.05	10:00:00	1790.73	1792.26	1790.04	1790.79	6022	903300	25
2022.08.05	10:15:00	1790.75	1792.02	1790.45	1791.95	5503	825450	25
2022.08.05	10:30:00	1791.95	1792.33	1789.26	1789.63	6529	979350	25
2022.08.05	10:45:00	1789.63	1790.76	1788.65	1790.46	6232	934800	25
2022.08.05	11:00:00	1790.46	1790.70	1787.37	1787.75	6243	936450	25
2022.08.05	11:15:00	1787.75	1787.76	1785.37	1785.79	6172	925800	25
2022.08.05	11:30:00	1785.81	1787.57	1785.60	1787.44	6064	909600	25
2022.08.05	11:45:00	1787.44	1788.31	1786.18	1787.30	6094	914100	25
2022.08.05	12:00:00	1787.30	1788.01	1786.65	1786.99	5692	853800	25
2022.08.05	12:15:00	1786.99	1787.38	1786.21	1786.45	5397	809550	25
2022.08.05	12:30:00	1786.43	1786.94	1785.68	1786.56	5612	841800	25
2022.08.05	12:45:00	1786.56	1786.92	1785.29	1786.50	5325	798750	25
2022.08.05	13:00:00	1786.50	1786.79	1785.05	1785.30	5568	835200	25
2022.08.05	13:15:00	1785.30	1786.75	1785.23	1786.56	5121	768150	25
2022.08.05	13:30:00	1786.56	1786.58	1784.40	1784.78	5257	788550	25
2022.08.05	13:45:00	1784.78	1785.75	1783.82	1785.09	5711	856650	25
2022.08.05	14:00:00	1785.09	1786.17	1784.47	1785.20	5567	835050	25
2022.08.05	14:15:00	1785.20	1786.40	1783.82	1786.38	5786	867900	25
2022.08.05	14:30:00	1786.38	1787.99	1786.36	1787.78	5586	837900	25
2022.08.05	14:45:00	1787.78	1788.41	1786.46	1787.77	6009	901350	25
2022.08.05	15:00:00	1787.77	1788.88	1787.28	1788.39	5932	889800	25
2022.08.05	15:15:00	1788.39	1789.17	1786.91	1788.64	6991	1048650	25
2022.08.05	15:30:00	1788.64	1788.64	1773.35	1773.68	9388	1408200	25
2022.08.05	15:45:00	1773.68	1773.99	1767.29	1768.95	8755	1313250	25
2022.08.05	16:00:00	1768.92	1770.40	1764.88	1766.41	8707	1306050	25
2022.08.05	16:15:00	1766.41	1770.91	1766.36	1770.46	8526	1278900	25
2022.08.05	16:30:00	1770.47	1773.45	1769.09	1771.96	8636	1295400	25
2022.08.05	16:45:00	1771.97	1775.09	1768.99	1774.92	8588	1288200	25
2022.08.05	17:00:00	1774.92	1779.10	1773.18	1778.04	8596	1289400	25
2022.08.05	17:15:00	1778.03	1778.50	1774.94	1776.94	8352	1252800	25
2022.08.05	17:30:00	1776.99	1778.53	1775.45	1775.59	7964	1194600	25
2022.08.05	17:45:00	1775.59	1778.10	1775.10	1777.90	7854	1178100	25
2022.08.05	18:00:00	1777.87	1777.90	1774.99	1776.13	7575	1136250	25
2022.08.05	18:15:00	1776.11	1777.23	1774.24	1774.44	7351	1102650	25
2022.08.05	18:30:00	1774.44	1776.63	1774.38	1774.65	7174	1076100	25
2022.08.05	18:45:00	1774.66	1775.12	1772.66	1773.59	6834	1025100	25
2022.08.05	19:00:00	1773.60	1774.22	1771.95	1773.04	6657	998550	25
2022.08.05	19:15:00	1773.04	1773.17	1771.51	1772.55	5432	814800	25
2022.08.05	19:30:00	1772.55	1773.58	1772.00	1773.55	4980	747000	25
2022.08.05	19:45:00	1773.57	1775.19	1773.41	1774.20	5792	868800	25
2022.08.05	20:00:00	1774.25	1775.29	1773.28	1775.00	5534	830100	25
2022.08.05	20:15:00	1775.00	1775.27	1774.11	1775.16	5518	827700	25
2022.08.05	20:30:00	1775.16	1775.62	1774.32	1775.29	5109	766350	25
2022.08.05	20:45:00	1775.29	1776.07	1774.78	1774.95	5115	767250	25
2022.08.05	21:00:00	1774.95	1775.89	1773.57	1773.90	4875	731250	25
2022.08.05	21:15:00	1773.90	1774.44	1773.50	1773.65	4650	697500	25
2022.08.05	21:30:00	1773.65	1774.91	1773.33	1774.68	4781	717150	25
2022.08.05	21:45:00	1774.68	1774.79	1772.29	1772.58	4990	748500	25
2022.08.05	22:00:00	1772.60	1773.83	1771.80	1773.69	4852	727800	25
2022.08.05	22:15:00	1773.67	1774.96	1773.16	1774.81	4520	678000	25
2022.08.05	22:30:00	1774.81	1775.27	1774.31	1775.05	4313	646950	25
2022.08.05	22:45:00	1775.07	1775.30	1773.25	1773.38	5516	827400	25
2022.08.05	23:00:00	1773.38	1774.69	1772.95	1774.69	2258	338700	25
2022.08.05	23:15:00	1774.69	1775.22	1774.08	1774.64	1387	208050	25
2022.08.05	23:30:00	1774.64	1774.86	1774.20	1774.61	855	128250	28
2022.08.05	23:45:00	1774.55	1775.68	1773.65	1775.16	1510	226500	27
2022.08.08	00:00:00	1773.47	1789.95	1770.69	1788.93	156229	0	0
2022.08.08	01:00:00	1773.62	1774.88	1770.69	1773.58	2490	373500	28
2022.08.08	01:15:00	1773.58	1774.55	1773.37	1774.55	1261	189150	28
